  79  | Timestamp: 0.619188  | Thread: Render|   ResourceMap::AllocateAsync => resource type:   1  , file:   /home/dzinoviev/MyProjects/phengine/PHEngine/build/GalaxyDefense/res/texture/cubemap/nightLeft.jpg
  80  | Timestamp: 0.619204  | Thread: Render|   FolderManager::GetDirectoryRelativePathByFileName => file:   nightTop.jpg
  81  | Timestamp: 0.619364  | Thread: Render|   ResourceMap::AllocateAsync => resource type:   1  , file:   /home/dzinoviev/MyProjects/phengine/PHEngine/build/GalaxyDefense/res/texture/cubemap/nightTop.jpg
  82  | Timestamp: 0.619378  | Thread: Render|   FolderManager::GetDirectoryRelativePathByFileName => file:   nightBottom.jpg
  83  | Timestamp: 0.619512  | Thread: Render|   ResourceMap::AllocateAsync => resource type:   1  , file:   /home/dzinoviev/MyProjects/phengine/PHEngine/build/GalaxyDefense/res/texture/cubemap/nightBottom.jpg
  84  | Timestamp: 0.619528  | Thread: Render|   FolderManager::GetDirectoryRelativePathByFileName => file:   nightBack.jpg
  85  | Timestamp: 0.620059  | Thread: Render|   ResourceMap::AllocateAsync => resource type:   1  , file:   /home/dzinoviev/MyProjects/phengine/PHEngine/build/GalaxyDefense/res/texture/cubemap/nightBack.jpg
  86  | Timestamp: 0.620073  | Thread: Render|   FolderManager::GetDirectoryRelativePathByFileName => file:   nightFront.jpg
  87  | Timestamp: 0.620288  | Thread: Render|   ResourceMap::AllocateAsync => resource type:   1  , file:   /home/dzinoviev/MyProjects/phengine/PHEngine/build/GalaxyDefense/res/texture/cubemap/nightFront.jpg
  88  | Timestamp: 0.620302  | Thread: Render|   FolderManager::GetDirectoryRelativePathByFileName => file:   piano-loop2.wav
  89  | Timestamp: 0.635742  | Thread: Render|   ResourceMap::AllocateAsync => resource type:   3  , file:   /home/dzinoviev/MyProjects/phengine/PHEngine/build/GalaxyDefense/res/audio/piano-loop2.wav
  90  | Timestamp: 0.714456  | Thread: Render|   Scene::RegisterMainCamera => name =   MainCamera
  91  | Timestamp: 0.714479  | Thread: Render|   Scene::RegisterCamera => id =   4  , cameraSceneProxyId:   0
  92  | Timestamp: 0.714486  | Thread: Render|   SceneRenderer::CameraSceneProxyAdded_OnRenderThread => camera proxyId:   0
  93  | Timestamp: 0.714593  | Thread: Render|   Scene::RegisterMaterialInstance => name =   SpaceSkyboxMaterial.m
  94  | Timestamp: 0.722402  | Thread: Render|   CubemapTexture::ctor(const std::vector<std::string> &) => m_texDescriptor =   8
  95  | Timestamp: 0.722582  | Thread: Render|   Scene::RegisterComponentSceneProxy => componentName =   SpaceSkyboxComponent
  96  | Timestamp: 0.722598  | Thread: Render|   Scene::RegisterComponentSceneProxy => primitive proxy added, sceneProxyId =  2
  97  | Timestamp: 0.722669  | Thread: Render|   Level::PostPhysicsInitialize
  98  | Timestamp: 0.722674  | Thread: Render|   Scene::PostPhysicsInitialize
  99  | Timestamp: 0.722677  | Thread: Render|   Level::PostLevelInit
  100  | Timestamp: 0.722680  | Thread: Render|   Scene::PostLevelInit
  101  | Timestamp: 0.722696  | Thread: Render|   VertexArrayObject::ctor
  102  | Timestamp: 0.722721  | Thread: Render|   VertexArrayObject::GenVAO => descriptor =   1
  103  | Timestamp: 0.722726  | Thread: Render|   VertexBufferObject::ctor => for empty VBO
  104  | Timestamp: 0.722729  | Thread: Render|   VertexBufferObject::ctor => for empty VBO
  105  | Timestamp: 0.722736  | Thread: Render|   VertexArrayObject::BindBuffersToVao => descriptor =   1
  106  | Timestamp: 0.722743  | Thread: Render|   VertexBufferObject::SendDataToGPU => descriptor =   1   bufferSize =   48000
  107  | Timestamp: 0.722775  | Thread: Render|   VertexBufferObject::SendDataToGPU => descriptor =   2   bufferSize =   48000
  108  | Timestamp: 0.725127  | Thread: Render|   Texture2d::ctor(const std::string&, ITextureMipMapState*) => texDescriptor =   9
  109  | Timestamp: 0.737224  | Thread: Render|   Level::PostPlayLevelFinished
  110  | Timestamp: 0.737339  | Thread: Render|   Scene::PostPlayLevelFinished
  111  | Timestamp: 0.737357  | Thread: Render|   UiCanvas::ctor =>   0
  112  | Timestamp: 0.737366  | Thread: Render|   UiHandler::CreateDebugCanvas => uid =   0
  113  | Timestamp: 0.737374  | Thread: Render|   SceneRenderer::RegisterUiCanvasProxy_OnRenderThread => UId =   0
  114  | Timestamp: 0.737408  | Thread: Render|   GameThreadTimersHolder::RegisterTimerInstance => Current Thread:   Render
  115  | Timestamp: 0.737449  | Thread: Render|   SceneRenderer::RegisterUiSceneProxy_OnRenderThread => UId =   0   canvasUId =   0
  116  | Timestamp: 0.737479  | Thread: Render|   SceneRenderer::RegisterUiSceneProxy_OnRenderThread => UId =   1   canvasUId =   0
  117  | Timestamp: 0.737501  | Thread: Render|   SceneRenderer::RegisterUiSceneProxy_OnRenderThread => UId =   2   canvasUId =   0
  118  | Timestamp: 0.737523  | Thread: Render|   SceneRenderer::RegisterUiSceneProxy_OnRenderThread => UId =   3   canvasUId =   0
  119  | Timestamp: 0.737545  | Thread: Render|   SceneRenderer::RegisterUiSceneProxy_OnRenderThread => UId =   4   canvasUId =   0
  120  | Timestamp: 0.737567  | Thread: Render|   SceneRenderer::RegisterUiSceneProxy_OnRenderThread => UId =   5   canvasUId =   0
  121  | Timestamp: 0.737590  | Thread: Render|   SceneRenderer::RegisterUiSceneProxy_OnRenderThread => UId =   6   canvasUId =   0
  122  | Timestamp: 0.737718  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelContainer_0
  123  | Timestamp: 0.737735  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   0   mAbsoluteOrigin:   ivec2:{x=0 y=0}   mWidth:   421   mHeight:   0
  124  | Timestamp: 0.737748  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   0   mAbsoluteOrigin:   ivec2:{x=0 y=0}   mWidth:   421   mHeight:   1042
  125  | Timestamp: 0.737754  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   0   bounding box:   origin = ivec2:{x=210 y=521}; half extent = ivec2:{x=210 y=521}
  126  | Timestamp: 0.737761  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   0   mAbsoluteOrigin:   ivec2:{x=0 y=0}   mWidth:   421   mHeight:   1042   rootWidth:   1920   rootHeight:   1043
  127  | Timestamp: 0.737774  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelRenderFPSLabel_1
